-611.27,-39.06
-639.34,-115.05
-583.19,-119.32
-454.25,-54.17
-314.79,18.77
-206.15,51.88
-117.34,49.13
-31.89,31.74
46.23,11.9
119.17,2.59
198.36,6.71
273.9,7.48
327.45,-3.97
372.62,-9.31
437.47,5.95
513.46,28.69
562.13,38.76
563.81,29.14
526.89,-2.75
467.53,-51.12
406.34,-88.04
363.01,-86.52
330.35,-59.97
280.3,-47.91
201.11,-60.88
108.64,-73.7
18.62,-67.29
-65.16,-50.51
-144.04,-39.83
-223.85,-37.99
-305.18,-32.5
-370.18,-9.46
-402.22,30.36
-420.07,65.16
-456.39,77.06
-503.69,76.75
-528.26,84.84
-530.4,94.45
-538.79,84.53
-548.55,64.54
-522,62.56
-451.35,82.55
-367.58,104.52
-288.54,121.31
-204.62,140.69
-108.18,157.62
-10.53,153.35
67.14,122.53
111.54,77.67
136.72,32.65
179.9,-0.15
263.52,-3.81
368.04,25.02
454.86,57.98
505.98,60.58
530.7,35.1
552.22,20.14
591.13,42.57
637.97,83.92
652.01,106.2
608.67,98.72
530.4,78.74
449.37,58.75
369.42,38.6
285.19,25.02
203.09,31.59
123.6,51.73
27.77,52.34
-105.13,3.2
-276.34,-86.82
-453.19,-170.44
-577.24,-197.45
-612.64,-158.54
-594.02,-94.91
-587.46,-49.59
-601.35,-16.17
-591.28,35.86
-551.61,95.52
-531.77,113.68
-552.83,75.53
-574.95,21.21
-560.3,-9.92
-510.41,-13.43
-440.06,-2.59
-359.95,7.02
-276.34,3.51
-186.31,-7.63
-82.09,-3.2
33.57,30.21
148.16,74.77
247.8,95.98
315.09,76.6
343.48,30.36
351.87,-17.4
369.72,-54.32
407.41,-71.87
456.39,-57.22
501.56,-21.06
520.48,-3.97
495.3,-27.16
432.59,-66.22
356.75,-91.86
289.46,-98.57
240.78,-85.14
203.25,-51.88
154.42,-16.48
80.41,3.36
-5.04,11.9
-84.84,18.31
-168.46,16.48
-272.06,0.31
-383.3,-21.67
-473.02,-40.44
-539.55,-58.59
-607.76,-84.23
-682.98,-114.29
-739.59,-134.89
-758.21,-134.89
-737.92,-109.25
-675.81,-56
-578.16,10.99
-478.06,59.66
-402.53,74.46
-339.36,74.16
-268.55,76.14
-197.6,64.7
-142.06,20.6
-90.94,-31.74
-13.58,-38.91
103,12.66
235.29,74.46
346.37,99.03
422.36,94.45
476.84,89.11
525.21,86.67
568.7,81.63
600.28,80.87
615.39,85.91
616.91,87.43
613.71,91.4
609.89,113.83
594.02,145.26
544.43,150.76
455.78,117.8
346.37,72.63
232.54,41.66
113.83,21.06
-9.16,-3.81
-126.34,-34.94
-235.44,-64.54
-341.19,-83.47
-431.98,-84.38
-486.3,-63.93
-507.97,-31.89
-531.16,-8.85
-578.77,-8.24
-632.63,-21.36
-662.08,-28.53
-656.74,-16.78
-617.98,15.87
-540.62,67.6
-429.99,129.7
-319.82,178.53
-243.99,194.55
-198.82,179.9
-160.68,144.04
-122.53,86.36
-85.45,18.92
-31.59,-18.16
59.36,-3.36
175.48,30.06
278.32,37.54
346.22,22.43
397.34,18.46
462.49,38.45
542.14,68.36
608.22,92.47
642.7,103.45
650.02,98.72
639.34,88.04
614.01,92.01
576.93,113.68
526.73,128.94
458.83,117.95
373.84,92.47
271.61,70.34
149.23,48.22
20.9,21.82
-80.72,7.93
-147.71,20.6
-212.4,44.25
-297.39,53.1
-386.05,40.59
-464.63,11.9
-547.33,-28.08
-632.63,-66.53
-688.32,-82.86
-707.7,-81.33
-726.17,-90.79
-750.73,-115.97
-729.52,-118.26
-627.14,-68.82
-483.4,7.48
-365.14,57.98
-295.72,58.59
-244.75,28.53
-171.36,4.27
-70.95,0.92
23.65,0.92
96.28,-11.44
173.19,-22.28
269.62,-14.65
349.73,-4.43
383.15,-16.17
398.1,-41.35
435.64,-51.88
487.98,-41.66
520.17,-30.36
514.98,-38.91
472.72,-72.02
401.31,-116.73
320.74,-150.91
247.5,-164.79
175.93,-170.75
94.76,-181.73
7.93,-188.75
-65.61,-168.3
-111.54,-112.92
-142.36,-52.34
-196.08,-27.92
-290.53,-40.44
-389.4,-48.52
-447.08,-28.23
-471.5,-0.92
-502.01,9.31
-542.6,13.28
-564.12,29.14
-561.98,49.44
-556.18,58.9
-543.82,64.09
-503.54,75.99
-444.64,81.94
-398.41,64.7
-361.18,39.06
-290.83,43.95
-165.41,91.25
-16.78,144.96
101.01,162.35
170.44,142.06
224.91,116.73
301.06,107.42
388.79,104.83
453.95,97.05
497.89,91.09
549.93,98.11
610.66,111.69
646.97,114.59
646.21,100.86
631.26,82.86
615.23,74.31
581.21,72.33
517.58,65
442.5,54.63
379.79,56.15
322.42,67.29
238.19,61.95
113.07,29.45
-21.21,-5.95
-121.77,-15.72
-187.84,-1.83
-254.52,13.89
-334.93,20.45
-408.48,20.45
-468.29,12.82
-530.24,-5.04
-588.53,-16.33
-616.61,-3.51
-623.47,13.28
-641.17,2.44
-656.28,-24.87
-623.17,-30.67
-541.08,-10.99
-453.19,9.31
-379.79,22.13
-305.79,32.65
-222.47,30.82
-135.65,7.93
-48.52,-16.78
35.4,-25.33
106.96,-32.2
170.14,-53.71
239.26,-73.55
314.03,-69.58
378.72,-54.63
421.45,-59.66
440.06,-91.09
441.74,-121.92
450.44,-120.85
478.21,-87.89
491.94,-61.65
442.2,-79.19
333.71,-133.36
217.74,-186.77
125.12,-219.57
42.27,-238.34
-53.86,-250.24
-169.07,-255.74
-285.64,-255.58
-379.33,-251.01
-451.35,-243.23
-532.53,-239.56
-631.87,-244.9
-713.81,-247.19
-751.65,-232.7
-771.79,-213.01
-811,-213.47
-864.11,-237.73
-899.66,-262.76
-902.56,-268.1
-874.48,-251.31
-810.55,-213.47
-707.7,-154.27
-583.95,-88.35
-473.02,-44.4
-391.08,-37.38
-319.37,-51.73
-233.46,-65.61
-140.38,-77.51
-64.09,-93.54
1.83,-107.12
85.75,-106.96
183.56,-100.71
255.43,-108.95
285.64,-136.72
301.51,-170.29
325.16,-193.79
349.73,-201.72
365.6,-198.52
371.55,-196.08
352.48,-208.13
289.46,-239.11
191.04,-278.93
89.26,-312.19
6.87,-328.22
-54.63,-321.35
