-272.83,22.13
-273.59,5.19
-272.83,-14.04
-273.13,-38.3
-273.9,-71.56
-267.03,-106.96
-240.33,-126.5
-201.57,-130.31
-172.88,-143.28
-153.05,-169.37
-116.12,-180.05
-62.41,-169.37
-21.97,-167.39
-0.15,-183.87
30.52,-188.9
76.75,-170.44
113.83,-154.42
136.11,-150.6
165.56,-133.51
204.16,-95.52
229.34,-60.88
233.61,-42.72
231.32,-27.77
233.46,-2.9
238.49,32.35
234.99,67.14
210.42,86.52
171.66,91.86
139.77,102.84
116.27,123.44
79.19,132.6
26.25,122.22
-19.99,110.47
-53.56,108.03
-88.5,105.9
-124.66,101.62
-150.45,100.86
-174.41,92.93
-211.33,64.85
-250.24,27.31
-270.39,-1.22
-271.45,-17.7
-267.03,-32.04
-265.66,-52.8
-268.55,-86.82
-265.35,-125.73
-240.94,-146.94
-201.26,-149.54
-171.05,-160.83
-152.74,-188.75
-120.85,-204.62
-70.65,-196.69
-29.14,-192.41
-4.12,-204.16
29.91,-203.86
80.41,-179.75
120.54,-160.37
141.3,-157.78
166.47,-144.96
203.4,-108.64
230.26,-71.26
234.99,-50.51
229.64,-36.47
228.88,-14.04
234.07,21.67
231.32,58.75
204.62,77.51
161.9,78.28
129.09,87.59
109.25,113.53
75.68,127.41
20.9,115.36
-28.69,101.17
-60.73,101.93
-90.48,105.74
-122.99,105.29
-148.93,105.13
-173.19,97.66
-207.82,71.41
-241.55,37.99
-256.2,15.56
-256.96,0.46
-258.33,-20.14
-263.52,-48.37
-267.94,-82.86
-264.28,-118.41
-241.7,-139.92
-204.16,-145.57
-173.03,-156.1
-151.21,-179.14
-115.36,-190.58
-61.49,-180.05
-16.94,-174.41
8.09,-187.07
38.91,-191.5
85.45,-171.81
125.73,-151.52
151.06,-143.74
179.6,-126.95
214.69,-90.94
236.36,-57.53
238.19,-40.44
235.14,-26.55
238.04,-1.07
245.21,37.38
244.6,76.75
222.02,99.49
182.95,106.2
151.52,118.41
130.62,142.67
93.54,152.59
34.03,137.48
-17.7,123.29
-47.76,127.41
-75.53,133.51
-110.93,130.62
-141.14,126.65
-167.24,118.41
-202.79,92.47
-240.48,55.08
-260.77,26.4
-263.37,9.61
-262.45,-7.17
-263.37,-29.91
-263.37,-59.51
-255.43,-90.79
-230.26,-109.86
-191.5,-114.29
-159.61,-124.05
-139.16,-148.77
-109.1,-165.71
-61.49,-160.83
-18.46,-154.11
9.46,-160.83
41.35,-163.42
85.75,-148.32
123.75,-132.14
147.4,-124.82
174.56,-108.18
210.27,-73.24
235.29,-39.83
241.09,-20.14
240.33,-3.97
243.84,20.6
250.55,56.15
250.4,94.6
229.19,119.02
189.36,124.82
152.28,131.53
124.36,149.08
85.45,157.78
29.6,146.33
-19.53,134.43
-50.2,136.26
-78.13,141.14
-110.02,140.99
-137.02,140.08
-163.73,131.68
-200.65,105.29
-237.88,69.58
-257.26,42.11
-260.31,24.57
-258.48,8.39
-257.11,-12.21
-257.87,-42.27
-254.36,-77.67
-232.09,-100.25
-193.18,-105.59
-162.05,-116.42
-143.28,-142.21
-110.17,-157.32
-56.15,-148.32
-12.21,-142.97
9,-157.62
36.01,-165.1
83.01,-146.94
125.27,-126.65
149.54,-120.54
175.02,-107.57
209.35,-74.31
233.15,-40.44
238.49,-20.6
239.26,-4.27
244.75,21.82
251.62,58.59
249.02,96.13
225.68,118.1
186.31,123.6
152.59,133.21
129.55,155.79
93.69,167.39
37.84,154.57
-12.51,139.77
-43.95,140.84
-72.78,146.03
-107.27,144.04
-136.26,140.84
-163.27,131.99
-202.03,104.22
-242.61,65.31
-263.52,37.23
-264.59,22.28
-261.99,7.17
-262.6,-15.56
-264.74,-47.15
-260.47,-81.33
-237.12,-102.08
-196.99,-105.29
-162.05,-112.92
-138.7,-135.65
-104.98,-150.3
-55.85,-144.04
-17.09,-142.06
2.75,-157.78
30.82,-164.64
77.67,-145.72
119.32,-124.66
144.81,-117.03
174.71,-100.56
214.54,-62.87
241.39,-26.86
244.45,-9.61
239.11,3.05
239.41,26.4
244.14,62.1
242.46,99.95
222.02,123.9
185.39,130.92
152.28,140.38
128.48,163.12
94.3,177.76
42.57,170.29
-5.49,158.84
-37.99,159.91
-69.43,162.81
-105.59,157.93
-135.96,153.2
-162.81,145.11
-199.74,120.09
-238.49,83.62
-258.64,56.15
-258.33,42.88
-251.62,33.11
-247.8,16.94
-250.24,-14.34
-252.08,-55.08
-235.6,-82.86
-197.45,-88.2
-161.59,-95.21
-140.38,-120.24
-111.85,-140.08
-62.87,-134.43
-17.4,-126.34
8.54,-137.33
36.77,-145.87
83.77,-128.48
129.09,-104.83
156.71,-95.67
183.72,-82.86
219.57,-49.74
245.97,-14.34
250.85,5.04
247.34,19.07
250.09,43.79
