185.39,-34.94
184.78,-14.5
191.04,19.84
195.01,61.04
183.87,93.99
152.59,108.49
116.27,116.12
90.64,133.97
64.09,153.2
18.46,153.05
-34.33,140.53
-74.16,134.58
-106.2,133.82
-141.45,129.39
-172.12,127.56
-194.24,127.72
-222.17,112.46
-259.55,78.58
-286.41,46.08
-292.21,26.86
-289.46,11.6
-288.09,-8.39
-288.39,-35.86
-287.48,-70.5
-274.96,-101.47
-242.61,-114.29
-203.4,-118.71
-176.39,-136.11
-151.98,-158.39
-110.78,-161.59
-64.09,-153.96
-35.25,-161.44
-13.28,-174.71
26.4,-164.95
74.31,-140.38
106.51,-127.56
130.31,-119.78
163.12,-93.54
193.79,-56.92
202.79,-33.72
198.21,-20.29
198.52,1.98
205.23,36.47
206.91,73.39
191.35,100.86
157.62,113.53
122.53,122.68
99.95,144.04
76.6,166.47
32.2,167.08
-21.36,151.52
-61.65,142.82
-93.38,141.6
-129.7,136.72
-162.96,132.29
-187.07,129.39
-215.61,113.07
-252.99,80.11
-279.24,50.35
-284.27,32.81
-281.83,16.94
-281.37,-4.12
-280.61,-29.6
-278.32,-61.95
-266.57,-93.08
-234.22,-106.2
-192.57,-107.57
-164.18,-122.53
-141.91,-146.94
-102.23,-153.5
-53.56,-145.26
-22.74,-150.6
-1.68,-164.79
36.32,-158.08
83.47,-134.58
114.29,-122.53
135.8,-116.58
168,-91.4
201.11,-52.64
213.47,-25.33
210.57,-10.99
209.05,7.02
211.79,35.86
212.55,72.78
200.81,104.68
169.53,118.41
131.38,123.14
106.81,141.6
87.28,168.46
46.69,173.49
-10.68,155.33
-57.98,140.99
-91.55,139.31
-124.36,138.55
-153.81,137.79
-174.71,138.24
-200.35,125.89
-237.43,93.54
-267.64,58.44
-276.79,35.86
-274.66,19.68
-273.28,0.31
-273.59,-25.33
-273.59,-58.44
-263.67,-90.64
-233.15,-105.13
-192.57,-107.42
-164.64,-121.61
-143.43,-145.72
-104.37,-151.52
-54.02,-140.38
-20.29,-142.21
0.61,-156.71
36.01,-152.74
82.86,-128.63
115.81,-112.3
137.79,-105.44
168,-82.86
200.04,-45.93
213.32,-18.62
210.42,-4.73
208.74,14.04
214.23,47.15
219.27,87.89
210.88,121.46
181.58,137.02
143.89,143.13
115.05,157.62
87.89,176.7
43.18,178.38
-11.75,164.49
-53.86,155.94
-83.92,156.56
-115.36,156.4
-145.42,156.25
-168.61,155.94
-196.84,140.53
-234.53,106.35
-263.21,73.7
-270.84,54.93
-267.94,40.74
-266.11,21.67
-266.27,-3.97
-266.88,-38.15
-259.7,-72.78
-231.93,-90.79
-192.72,-95.52
-163.57,-110.32
-140.99,-133.82
-102.23,-139.92
-52.03,-129.55
-17.85,-132.14
2.14,-148.93
35.4,-148.32
81.63,-126.5
115.97,-111.54
138.85,-105.59
170.75,-82.4
205.54,-43.03
220.95,-14.5
218.2,-1.53
215.45,13.89
218.81,41.81
221.71,78.43
213.17,112.3
185.24,129.85
147.55,135.5
119.17,149.69
96.13,172.27
56.46,178.68
2.44,165.25
-42.42,154.57
-75.07,153.81
-109.71,150.15
-143.28,144.96
-165.41,145.57
-187.53,138.4
-222.63,109.56
-256.5,73.24
-270.39,48.68
-269.93,32.65
-268.86,13.43
-269.32,-12.51
-269.17,-46.08
-261.08,-79.65
-234.07,-97.81
-195.31,-103
-166.17,-118.1
-145.72,-144.96
-109.25,-155.33
-58.75,-145.42
-22.28,-145.57
-1.22,-160.83
32.35,-159.91
79.8,-137.02
114.9,-120.39
136.72,-115.2
167.85,-93.38
205.23,-52.64
223.69,-21.06
220.95,-6.87
215.76,7.93
217.13,34.79
218.35,69.73
209.2,102.39
181.58,121.15
144.5,129.24
115.97,144.2
93.54,167.85
55.54,177.31
2.9,166.47
-41.81,155.94
-74.31,155.64
-107.73,155.03
-141.75,151.06
-168.46,147.55
-196.69,134.12
-234.38,103.45
-265.35,71.26
-274.81,52.49
-271.15,39.83
-268.25,22.43
-267.94,-1.07
-268.25,-31.89
-261.54,-66.22
-236.51,-87.74
-198.36,-94.3
-168.46,-107.27
-147.09,-131.07
-110.78,-141.3
-61.04,-133.06
-25.48,-133.21
-5.34,-147.4
28.08,-146.33
77.67,-122.53
114.9,-105.29
135.04,-102.08
161.29,-85.6
194.85,-49.74
212.1,-20.45
210.27,-6.1
207.67,11.14
212.4,41.81
218.2,80.87
213.01,116.73
187.99,136.57
150.45,143.13
120.24,155.18
96.74,176.24
58.14,183.87
4.27,172.12
-40.89,163.12
-71.87,164.34
-104.83,162.05
-140.23,155.94
-165.86,153.96
-189.67,145.72
-225.22,117.34
-259.7,82.09
-273.13,58.9
-270.54,44.1
-267.79,25.48
-268.1,0.76
-269.17,-31.59
-263.82,-67.75
-239.41,-89.42
-198.52,-92.47
-163.27,-100.1
-139.92,-123.29
-106.96,-138.09
-59.2,-132.45
-21.82,-132.14
-1.22,-148.16
