18.01,199.89
-21.06,189.67
-45.32,186.92
-65.92,178.53
-101.62,140.69
-140.08,85.14
-158.39,43.33
-160.22,18.62
-165.25,-9.61
-182.19,-56.76
-204.47,-120.7
-211.94,-180.21
-188.75,-210.11
-149.08,-217.13
-124.05,-236.21
-112.3,-272.06
-82.24,-288.54
-33.42,-276.03
-1.83,-275.57
5.04,-304.26
20.6,-321.5
59.2,-303.19
96.13,-278.63
118.41,-268.71
140.08,-254.21
160.37,-226.75
162.51,-207.98
149.08,-202.94
138.4,-189.67
137.63,-155.18
137.48,-108.34
123.9,-68.21
87.28,-52.19
36.93,-54.78
-4.43,-49.59
-34.48,-28.38
-74.16,-17.7
-127.11,-31.13
-172.88,-46.54
-207.21,-50.66
-246.73,-58.59
-294.34,-81.02
-337.22,-108.64
-374.91,-139.01
-411.68,-177.46
-437.16,-215
-441.89,-239.56
-436.86,-256.04
-435.79,-277.86
-441.13,-313.26
-449.22,-364.38
-447.39,-416.11
-419.92,-442.2
-377.35,-446.01
-348.82,-462.95
-333.4,-498.66
-302.12,-516.36
-254.97,-505.68
-219.88,-500.34
-196.23,-511.17
-155.03,-506.9
-97.05,-478.06
-49.74,-451.51
-16.48,-430.15
20.45,-392.3
54.17,-342.86
64.39,-309.6
56.61,-293.27
51.57,-273.44
57.22,-238.19
68.21,-186.92
71.11,-132.29
53.41,-96.13
22.89,-79.65
0,-57.07
-18.46,-22.89
-54.63,-5.8
-105.29,-15.26
-146.03,-25.02
-173.03,-20.45
-201.42,-16.94
-231.02,-24.26
-252.99,-36.62
-277.86,-58.9
-312.81,-96.59
-339.66,-134.43
-341.19,-155.64
-328.22,-167.39
-321.81,-188.29
-328.37,-226.9
-337.52,-279.39
-329.28,-325.01
-294.65,-343.32
-252.38,-345.76
-222.63,-359.95
-192.72,-380.1
-142.36,-378.11
-88.04,-361.63
-57.07,-363.31
-36.62,-377.66
2.14,-368.04
51.42,-335.24
86.82,-311.58
115.36,-296.63
156.1,-261.99
197.75,-209.96
218.96,-167.54
223.54,-139.01
227.51,-107.73
236.21,-64.24
242.46,-12.82
231.02,29.45
194.7,47
155.79,55.85
138.4,86.06
123.44,124.51
76.45,127.56
12.05,98.72
-27.77,85.14
-42.88,98.42
-65.31,106.66
-100.4,96.74
-131.23,81.48
-160.83,59.66
-197.3,22.58
-226.14,-17.24
-232.09,-43.03
-226.14,-61.65
-225.52,-88.2
-233.15,-128.78
-241.55,-180.51
-235.9,-226.75
-208.28,-249.79
-174.56,-260.01
-152.13,-282.44
-126.5,-308.53
-78.74,-310.97
-28.99,-300.75
-4.43,-310.21
14.04,-327.15
57.22,-314.64
110.63,-280.3
145.11,-258.79
170.59,-245.06
207.98,-209.5
244.9,-157.47
261.84,-116.73
265.66,-88.65
271.91,-57.37
282.29,-16.48
287.93,30.21
275.12,69.12
238.95,86.52
200.65,96.44
180.21,123.44
158.84,153.05
108.8,149.69
49.13,122.68
14.34,113.98
-4.73,125.58
-34.33,128.17
-66.22,119.02
-87.13,111.08
-115.2,89.11
-160.22,40.74
-193.33,-8.54
-195.16,-34.64
-187.38,-52.49
-192.87,-85.6
-206.3,-134.12
-211.33,-184.02
-194.7,-218.96
-157.47,-232.09
-122.22,-241.85
-106.51,-270.39
-89.26,-301.06
-45.32,-303.19
3.2,-292.51
26.4,-302.58
45.01,-316.01
91.86,-296.33
147.09,-261.99
177.76,-250.09
200.81,-241.55
243.99,-199.43
287.78,-141.45
300.45,-108.18
291.14,-94.45
285.95,-70.8
289.15,-30.21
287.78,14.34
269.93,48.07
236.82,65.92
207.21,81.48
191.04,111.24
167.85,138.55
116.88,134.74
57.37,110.63
18.77,101.17
-5.65,109.1
-37.23,110.63
-73.09,100.1
-104.06,83.16
-141.45,50.96
-189.21,-0.46
-225.37,-50.35
-232.54,-80.57
-222.17,-98.11
-212.55,-118.41
-211.18,-152.89
-214.08,-202.64
-204.32,-246.12
-171.97,-261.08
-137.02,-266.88
-120.24,-295.87
-101.62,-330.66
-53.86,-330.66
1.53,-310.21
30.98,-313.26
50.2,-329.44
91.25,-318.6
140.23,-287.93
169.83,-270.84
193.18,-256.81
230.41,-217.74
265.96,-167.39
280,-130.92
282.75,-104.06
286.25,-73.7
285.8,-39.22
276.03,-0.15
255.58,40.44
226.9,71.41
200.65,95.21
184.33,124.82
161.74,149.84
115.36,146.33
60.42,122.99
21.21,111.08
-7.93,113.37
-42.72,109.86
-77.21,99.03
-103,89.26
-131.84,69.43
-169.22,28.08
-198.52,-20.14
-208.59,-56.15
-210.11,-82.4
-215.3,-113.07
-226.75,-158.23
-234.07,-210.88
-218.05,-246.28
-175.02,-253.14
-133.36,-259.86
-114.59,-293.27
-96.44,-327.76
-52.19,-326.54
-2.14,-309.45
23.8,-316.93
41.81,-335.39
82.24,-323.64
133.21,-290.37
166.32,-271
188.45,-258.18
220.79,-220.64
255.58,-163.88
272.52,-119.63
271.45,-95.37
270.23,-69.27
282.9,-20.6
299.68,45.93
293.58,98.27
258.94,118.26
225.83,130
211.64,158.84
189.51,184.78
137.02,177.15
75.68,150.91
31.43,138.55
-4.58,138.4
-44.1,132.45
-78.13,122.22
-108.03,107.12
-152.13,70.8
-204.77,13.73
-234.68,-35.4
-230.71,-57.98
-211.79,-65.16
-198.06,-77.51
-197.45,-112.3
-203.55,-167.39
-193.63,-212.71
-156.1,-224.61
-115.81,-228.27
-94.45,-255.13
-68.97,-283.81
-18.01,-280.15
30.21,-268.25
48.52,-282.75
65.77,-298.61
113.53,-276.95
164.79,-241.85
189.67,-230.1
210.88,-218.2
252.53,-171.36
290.83,-112.92
298.16,-80.87
287.48,-67.44
284.88,-43.79
294.04,-0.92
299.22,49.13
282.29,86.67
243.68,103.61
206.6,117.19
185.09,144.04
159.3,166.93
112.76,163.42
63.32,147.4
29.75,144.5
1.22,149.99
-34.18,147.71
-67.6,138.4
-96.74,122.38
-134.58,88.65
-178.07,39.98
-207.52,-6.26
-218.05,-42.27
-220.64,-73.85
-220.49,-104.68
-220.79,-142.82
-221.1,-192.87
-204.16,-231.32
-161.9,-237.43
-121,-237.43
-101.93,-263.82
-78.13,-291.9
-23.65,-282.14
34.33,-257.11
64.7,-260.01
86.67,-276.18
126.95,-267.79
169.68,-244.6
197.75,-231.48
227.51,-211.18
267.18,-166.63
291.14,-121.61
287.02,-99.49
277.56,-82.4
282.9,-46.23
296.33,6.41
298.16,56.46
273.74,84.08
229.95,89.87
193.63,99.79
176.24,131.84
152.28,160.06
101.01,152.13
42.42,124.21
2.59,113.83
-23.65,124.05
-52.03,130.77
-82.24,122.99
-112,102.39
-146.64,67.6
-180.05,24.26
-199.28,-14.5
-204.32,-42.72
-204.62,-65
-207.37,-92.93
-216.83,-139.92
-224.3,-199.89
-208.13,-240.63
-168.46,-249.79
-137.18,-261.38
-125.89,-296.17
-101.78,-319.98
-49.59,-308.53
-1.22,-296.17
25.18,-310.82
57.53,-320.43
