180.82,-88.04
209.81,-71.26
247.5,-34.48
270.69,-1.68
271.61,13.89
267.03,27.47
269.32,54.32
274.81,93.08
267.79,128.02
237.43,143.89
195.92,148.16
164.95,162.51
141.91,187.84
103.91,198.97
50.66,188.75
4.27,177.76
-30.06,177.46
-65.77,177.76
-103,174.26
-133.36,169.53
-163.88,155.33
-202.79,124.36
-237.43,89.87
-251.46,67.44
-249.94,53.71
-246.73,36.62
-247.96,10.99
-250.24,-23.65
-240.33,-56
-206.76,-68.82
-162.51,-68.36
-132.29,-80.57
-110.63,-105.9
-70.19,-114.44
-15.87,-103.45
20.14,-105.59
38.6,-125.27
72.02,-127.26
124.21,-102.39
166.02,-81.48
191.35,-74.77
222.32,-55.85
258.94,-18.77
277.25,10.83
273.13,23.19
266.11,36.47
269.62,65.77
278.47,108.03
275.57,147.25
247.5,165.86
204.32,167.69
169.83,176.24
143.28,195.92
101.78,203.55
45.93,191.5
-0.31,181.58
-31.74,184.17
-64.54,186.92
-100.1,184.33
-129.39,180.21
-158.23,167.54
-195.47,138.55
-228.88,104.52
-242.77,80.11
-241.85,63.48
-237.73,47.15
-236.82,25.02
-239.26,-8.85
-234.83,-46.54
-209.5,-68.21
-169.68,-73.39
-137.18,-84.99
-111.24,-106.51
-70.8,-114.29
-18.77,-106.2
18.16,-108.64
41.5,-123.9
77.97,-123.6
127.72,-101.93
164.34,-85.75
186.77,-80.57
217.44,-60.88
254.97,-23.35
275.73,8.09
275.42,23.8
271,38.45
273.28,65.31
277.86,103.91
270.54,140.08
242.16,158.54
203.7,165.1
175.17,180.36
151.06,202.64
107.12,205.69
46.69,187.53
-2.44,174.56
-35.4,176.39
-68.66,178.38
-103,176.54
-129.09,176.39
-157.17,165.56
-198.67,132.75
-236.82,93.84
-250.55,71.26
-245.67,61.19
-240.33,47
-241.85,20.75
-245.97,-16.94
-239.41,-52.8
-209.81,-68.82
-167.69,-71.11
-137.18,-85.3
-115.36,-111.24
-75.99,-120.54
-22.89,-111.54
14.19,-113.83
35.86,-128.94
72.78,-125.12
125.89,-98.42
164.95,-80.57
186.61,-77.67
214.84,-61.04
250.09,-24.26
269.47,6.87
268.71,21.67
263.98,36.01
266.42,64.7
271.76,104.83
263.52,139.16
231.17,152.74
189.21,156.4
160.98,173.19
138.55,197.91
94.91,202.18
34.18,184.17
-14.19,171.36
-45.62,173.34
