331.57,38.76
297.55,-8.85
272.22,-40.13
279.69,-33.57
290.37,-11.14
274.66,4.27
242.61,14.19
207.21,21.06
162.05,17.55
110.47,12.51
64.24,21.06
8.09,25.18
-74.92,-0.76
-153.66,-29.45
-185.55,-8.54
-181.58,56.92
-181.88,114.59
-199.28,136.72
-227.97,134.43
-257.26,133.36
-262.6,157.32
-236.36,201.57
-217.13,223.69
-234.22,202.03
-253.45,171.66
-234.99,167.08
-194.85,172.58
-164.34,163.27
-133.82,152.59
-77.21,162.66
5.34,187.53
91.55,204.16
158.54,201.42
194.7,180.05
211.18,147.71
237.58,121.92
287.93,118.41
339.66,126.8
362.4,117.19
360.72,86.82
365.14,70.34
386.81,85.6
402.68,101.32
393.98,90.03
371.25,72.48
346.83,74.01
308.84,76.75
250.85,60.12
198.67,46.84
173.65,65.77
153.66,101.47
106.51,119.93
37.54,115.51
-27.16,105.9
-81.94,101.32
-134.43,104.22
-179.9,115.97
-209.2,131.38
-226.14,140.84
-236.82,148.47
-236.05,170.9
-227.97,201.11
-241.24,200.81
-293.58,148.62
-356.75,74.01
-385.74,20.75
-370.64,-1.98
-332.18,-9.46
-282.9,-7.63
-222.93,2.29
-158.23,7.02
-96.28,-0.76
-30.52,-0.61
52.03,30.36
149.54,79.65
241.55,113.68
303.5,116.12
330.81,98.72
345,81.18
368.35,74.46
397.34,78.58
416.11,87.13
424.5,94.45
427.86,97.2
414.12,92.16
367.43,73.09
298.31,42.57
235.6,18.62
194.24,17.24
164.79,35.86
130.31,60.12
83.92,81.63
31.74,97.05
-22.74,98.42
-88.2,79.8
-167.85,53.86
-237.27,43.64
-268.4,58.9
-266.42,87.74
-257.72,118.41
-252.38,150.45
-244.29,180.66
-234.99,197.91
-229.64,198.36
-221.71,191.96
-201.72,186.46
-169.68,183.26
-129.85,183.72
-85.3,188.6
-33.42,196.69
39.83,216.06
139.62,250.85
232.09,277.1
271.45,258.94
260.93,195.92
243.23,121.46
237.88,59.51
236.36,16.17
238.34,-10.68
237.88,-40.74
206.91,-101.01
142.52,-182.19
99.18,-228.73
122.53,-203.4
183.41,-132.75
214.54,-77.06
186.61,-69.43
124.21,-93.08
67.6,-108.49
34.64,-93.84
12.66,-59.05
-20.45,-25.94
-74.31,-11.44
-143.74,-19.38
-211.49,-32.96
-252.23,-19.38
-247.34,38.15
-207.52,119.48
-166.63,190.28
-151.67,232.85
-165.86,247.5
-195.77,240.48
-229.49,217.59
-262.45,182.8
-289.92,141.6
-302.73,103
-301.21,69.43
-297.09,32.2
-298.46,-12.66
-293.88,-52.95
-261.84,-72.63
-195.62,-70.5
-110.78,-53.86
-21.36,-23.35
73.55,20.9
166.17,59.05
230.71,66.68
263.37,53.86
296.48,53.86
344.24,70.34
380.55,78.13
390.63,72.78
392.15,72.94
386.51,72.48
349.88,48.07
287.32,10.07
240.02,-3.51
224.76,17.7
219.73,53.1
205.84,86.06
176.39,111.85
119.32,118.87
32.96,99.49
-58.44,69.43
-131.23,51.73
-185.85,53.71
-227.66,67.29
-251.16,86.36
-253.91,110.78
-246.43,139.47
-239.41,168.76
-237.58,190.58
-247.5,194.09
-270.54,175.78
-283.51,152.28
-256.65,149.84
-199.13,164.49
-161.59,157.47
-166.17,112.61
-164.18,73.24
-99.33,87.74
7.93,132.29
88.35,146.79
121.46,121.15
151.21,98.27
209.96,103
277.4,119.32
324.55,128.48
357.51,131.53
397.95,138.24
444.95,150.45
473.94,156.86
466.61,141.3
428.47,103.45
381.16,67.9
343.02,58.44
321.5,76.45
313.11,109.86
305.63,144.96
283.05,168.61
240.63,179.6
190.12,192.87
136.72,207.98
65.16,197.6
-32.81,151.98
-133.36,105.29
-203.09,90.94
-237.43,100.1
-261.23,104.37
-298.92,91.71
-350.04,68.82
-389.25,50.66
-394.44,53.1
-369.72,76.45
-335.08,102.69
-299.53,116.73
-259.86,121
-215.61,124.05
-173.65,125.58
-140.08,114.9
-109.25,88.65
-66.99,61.65
-11.29,50.35
36.32,44.71
61.95,23.96
87.74,-3.2
137.48,-9.77
191.96,-0.92
222.47,-3.51
246.58,-9.77
295.72,12.36
354.16,55.39
387.12,83.77
399.32,94.76
410.16,112.15
408.33,134.12
378.27,144.5
338.9,150.76
310.52,165.86
274.51,173.8
203.55,155.79
109.1,126.95
27.92,114.29
-23.35,120.09
-63.78,128.94
-119.32,129.09
-191.04,117.19
-256.04,97.81
-297.09,83.92
-318.91,84.53
-331.42,97.81
-331.42,118.87
-317.38,142.97
-300.29,161.74
-288.85,166.32
-277.1,157.47
-259.4,141.3
-235.9,125.27
-207.06,113.22
-174.26,100.86
-143.74,75.84
-120.7,31.43
-97.81,-14.34
-52.34,-26.7
37.99,12.36
160.68,76.45
265.05,116.58
316.16,116.58
334.78,103.61
351.41,94.45
360.72,77.21
358.89,56.76
375.37,66.99
422.67,114.44
458.37,157.01
439.76,159.15
385.44,138.09
346.68,138.4
332.34,166.63
295.41,178.07
199.43,138.4
72.78,76.75
-23.96,48.37
-73.24,60.88
-108.03,80.57
-157.01,88.5
-210.72,93.08
-248.26,101.17
-270.69,106.51
-298,99.79
-344.09,75.38
-400.54,36.47
-446.93,-1.07
-465.39,-17.55
-445.4,-3.81
-392.76,28.84
-331.73,55.85
-283.36,64.54
-243.38,64.09
-193.79,70.34
-119.93,90.48
-18.62,125.43
91.25,164.79
171.36,183.41
207.52,166.17
232.85,135.8
276.79,121.77
318.76,115.97
330.81,94.6
334.47,68.51
365.91,70.5
407.41,90.79
408.17,82.4
363.92,35.86
321.04,-0.92
302.58,1.53
283.2,16.63
242.77,16.63
196.84,14.8
166.78,33.72
155.79,78.43
162.2,148.01
178.68,231.78
175.48,290.83
122.99,293.43
33.42,259.55
-50.66,233.31
-114.29,218.05
-181.43,182.19
-256.5,130.62
-298.46,114.59
-286.1,151.67
-268.1,185.24
-294.19,162.2
-333.56,112.3
-324.86,94.76
-272.83,110.47
-228.73,119.17
-208.13,108.34
-182.5,97.66
-129.55,97.05
-60.73,94.15
-10.83,69.73
-3.66,17.4
-21.51,-46.69
-19.53,-94.76
27.16,-106.2
103,-81.79
178.07,-44.25
238.34,-16.33
289,5.65
339.2,39.98
391.08,88.2
434.42,129.85
445.25,141.14
402.37,113.68
312.19,57.53
207.98,-4.58
120.85,-48.68
61.65,-62.56
18.77,-52.64
-30.21,-39.37
-102.08,-43.79
-196.23,-75.38
-296.33,-118.26
-373.38,-136.26
-400.7,-103.61
-383.76,-38.15
-360.41,18.46
-353.55,54.47
-348.66,91.4
-336.15,130.92
-334.78,145.26
-352.63,126.65
-363.62,103.76
-346.22,96.74
-309.45,96.44
-264.74,98.11
-209.2,112.15
-146.48,133.36
-88.81,140.53
-31.74,133.06
35.25,130
101.32,137.02
153.5,140.69
202.94,137.18
260.47,134.28
308.07,129.39
331.57,116.12
347.14,101.47
369.57,96.13
389.25,97.66
397.03,97.96
399.78,96.28
394.29,92.77
362.85,81.79
305.18,61.8
245.36,44.86
200.65,42.72
164.34,51.57
117.95,55.85
50.51,47.3
-25.48,35.55
-81.33,41.05
-105.9,70.95
-118.56,112.3
-138.55,149.38
-159.15,179.14
-172.88,202.79
-191.8,215.15
-225.98,212.71
-269.17,194.7
-314.48,160.98
-356.29,121.61
-375.82,97.5
-360.87,95.98
-329.59,93.99
-308.84,71.72
-295.56,42.57
-263.82,33.72
-199.74,50.2
-109.71,77.97
-7.63,109.56
90.79,144.65
172.58,172.42
235.29,178.53
286.41,169.68
335.85,170.75
390.47,192.11
441.59,212.25
465.24,202.64
448.76,163.12
